期間,株式コード,上場コード,銘柄名称,終値
2022/04,8928,012,穴吹興産,2256
2022/04,8929,012,青山財産ネットワークス,1219
2022/04,8931,012,和田興産,801
2022/04,8933,,ＮＴＴ都市開発,
2022/04,8934,011,サンフロンティア不動産,1086
2022/04,8935,011,ＦＪネクストホールディングス,997
2022/04,8936,,リプラス,
2022/04,8938,014,グローム・ホールディングス,922
2022/04,8939,,大和システム,
2022/04,8940,011,インテリックス,637
2022/04,8942,,シンプレクス・インベストメント,
2022/04,8944,012,ランドビジネス,240
2022/04,8945,011,サンネクスタグループ,1169
2022/04,8946,012,ＡＳＩＡＮ　ＳＴＡＲ,77
2022/04,8947,,ノエル,
2022/04,8948,,ランドコム,
2022/04,8951,011,日本ビルファンド投資法人,674000
2022/04,8952,011,ジャパンリアルエステイト投資法,629000
2022/04,8953,011,日本都市ファンド投資法人,103300
2022/04,8954,011,オリックス不動産投資法人,175300
2022/04,8955,011,日本プライムリアルティ投資法人,394500
2022/04,8956,011,ＮＴＴ都市開発リート投資法人,150100
2022/04,8957,011,東急リアル・エステート投資法人,182800
2022/04,8958,011,グローバル・ワン不動産投資法人,111400
2022/04,8959,,野村不動産オフィスファンド投資,
2022/04,8960,011,ユナイテッド・アーバン投資法人,142100
2022/04,8961,011,森トラストリート投資法人,141500
2022/04,8962,,日本レジデンシャル投資法人,
2022/04,8963,011,インヴィンシブル投資法人,42450
2022/04,8964,011,フロンティア不動産投資法人,503000
2022/04,8965,,ニューシティ・レジデンス投資法,
2022/04,8966,011,平和不動産リート投資法人,149300
2022/04,8967,011,日本ロジスティクスファンド投資,318000
2022/04,8968,011,福岡リート投資法人,162400
2022/04,8969,,プロスペクト・リート投資法人,
2022/04,8970,,ジャパン・シングルレジデンス投,
2022/04,8972,011,ケネディクス・オフィス投資法人,681000
2022/04,8973,,積水ハウス・レジデンシャル投資,
2022/04,8974,,ラサール　ジャパン投資法人,
2022/04,8975,011,いちごオフィスリート投資法人,83300
2022/04,8976,011,大和証券オフィス投資法人,736000
2022/04,8977,011,阪急阪神リート投資法人,148300
2022/04,8978,,アドバンス・レジデンス投資法人,
2022/04,8979,011,スターツプロシード投資法人,233000
2022/04,8980,,エルシーピー投資法人,
2022/04,8981,,ジャパン・ホテル・アンド・リゾ,
2022/04,8982,,トップリート投資法人,
2022/04,8983,,いちご不動産投資法人,
2022/04,8984,011,大和ハウスリート投資法人,315000
2022/04,8985,011,ジャパン・ホテル・リート投資法,66100
2022/04,8986,011,大和証券リビング投資法人,114700
2022/04,8987,011,ジャパンエクセレント投資法人,127600
2022/04,8992,,グッドマンジャパン,
2022/04,8993,,アトリウムリアルティ,
2022/04,8995,012,誠建設工業,600
2022/04,8996,061,ハウスフリーダム,622
2022/04,8998,,ＳＢＩライフリビング,
2022/04,8999,011,グランディハウス,526
2022/04,9001,011,東武鉄道,2923
2022/04,9002,,西武鉄道,
2022/04,9003,011,相鉄ホールディングス,2235
2022/04,9004,,小田急箱根ホールディングス,
2022/04,9005,011,東急,1591
2022/04,9006,011,京浜急行電鉄,1311
2022/04,9007,011,小田急電鉄,1976
2022/04,9008,011,京王電鉄,4995
2022/04,9009,011,京成電鉄,3195
2022/04,9010,011,富士急行,4125
2022/04,9012,012,秩父鉄道,2320
2022/04,9013,,伊豆箱根鉄道,
2022/04,9014,012,新京成電鉄,2099
2022/04,9017,012,新潟交通,2010
2022/04,9019,,伊豆急行,
2022/04,9020,011,東日本旅客鉄道,6819
2022/04,9021,011,西日本旅客鉄道,4844
2022/04,9022,011,東海旅客鉄道,16410
2022/04,9024,011,西武ホールディングス,1296
2022/04,9025,011,鴻池運輸,1154
2022/04,9028,012,ゼロ,1014
2022/04,9029,012,ヒガシ２１,603
2022/04,9030,,アート引越センター,
2022/04,9031,011,西日本鉄道,2606
2022/04,9033,012,広島電鉄,828
2022/04,9034,012,南総通運,1073
2022/04,9036,012,東部ネットワーク,860
2022/04,9037,011,ハマキョウレックス,2922
2022/04,9039,011,サカイ引越センター,4435
2022/04,9041,011,近鉄グループホールディングス,3735
2022/04,9042,011,阪急阪神ホールディングス,3435
2022/04,9043,,阪神電気鉄道,
2022/04,9044,011,南海電気鉄道,2323
2022/04,9045,011,京阪ホールディングス,2781
2022/04,9046,011,神戸電鉄,3240
2022/04,9047,,名糖運輸,
2022/04,9048,011,名古屋鉄道,2093
2022/04,9049,012,京福電気鉄道,3000
2022/04,9051,012,センコン物流,794
2022/04,9052,011,山陽電気鉄道,2071
2022/04,9055,011,アルプス物流,1073
2022/04,9056,,ヒューテックノオリン,
2022/04,9057,012,遠州トラック,2175
2022/04,9058,011,トランコム,6790
2022/04,9059,012,カンダホールディングス,1072
2022/04,9060,012,日本ロジテム,3180
2022/04,9061,,富士物流,
2022/04,9062,,日本通運,
2022/04,9063,012,岡山県貨物運送,2780
2022/04,9064,011,ヤマトホールディングス,2445
2022/04,9065,011,山九,3955
2022/04,9066,011,日新,1549
2022/04,9067,012,丸運,241
2022/04,9068,011,丸全昭和運輸,3180
2022/04,9069,011,センコーグループホールディング,882
2022/04,9070,011,トナミホールディングス,3500
2022/04,9072,011,ニッコンホールディングス,1970
2022/04,9073,012,京極運輸商事,575
2022/04,9074,012,日本石油輸送,2581
2022/04,9075,011,福山通運,3640
2022/04,9076,011,セイノーホールディングス,1062
2022/04,9078,012,エスライン,891
2022/04,9079,,ＳＢＳロジコム,
2022/04,9081,011,神奈川中央交通,3340
2022/04,9082,012,大和自動車交通,779
2022/04,9083,012,神姫バス,3185
2022/04,9086,011,ロジスティード,8540
2022/04,9087,012,タカセ,2014
2022/04,9090,011,ＡＺ－ＣＯＭ丸和ホールディング,1521
2022/04,9099,011,Ｃ＆Ｆロジホールディングス,1124
2022/04,9101,011,日本郵船,9460
2022/04,9103,,ジャパンライン,
2022/04,9104,011,商船三井,3070
2022/04,9105,,ナビックスライン,
2022/04,9107,011,川崎汽船,6850
2022/04,9108,,新栄船舶,
2022/04,9110,011,ＮＳユナイテッド海運,3595
2022/04,9111,,日本海汽船,
2022/04,9112,,三光汽船,
2022/04,9113,,乾汽船,
2022/04,9114,,ＮＹＫバルク・プロジェクト,
2022/04,9115,012,明治海運,727
2022/04,9119,011,飯野海運,741
2022/04,9123,,太平洋海運,
2022/04,9125,,シーコム,
2022/04,9126,,昭和海運,
2022/04,9127,012,玉井商船,1487
2022/04,9129,,ケイラインローローバルクシップ,
2022/04,9130,012,共栄タンカー,1200
2022/04,9132,,第一中央汽船,
2022/04,9142,011,九州旅客鉄道,2554
2022/04,9143,011,ＳＧホールディングス,2293
2022/04,9145,012,ビーイングホールディングス,1760
2022/04,9147,011,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホ,7640
2022/04,9151,,東京船舶,
2022/04,9152,,関西汽船,
2022/04,9171,012,栗林商船,430
2022/04,9173,012,東海汽船,2309
2022/04,9174,,ワンダーテーブル,
2022/04,9176,012,佐渡汽船,50
2022/04,9178,,日鉄物流名古屋,
2022/04,9179,012,川崎近海汽船,3920
2022/04,9193,012,東京汽船,520
2022/04,9201,011,日本航空,2151
2022/04,9202,011,ＡＮＡホールディングス,2453.5
2022/04,9204,,スカイマーク,
2022/04,9205,,日本航空,
2022/04,9206,012,スターフライヤー,2390
2022/04,9211,014,エフ・コード,2917
2022/04,9212,014,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓ,823
2022/04,9213,012,セイファート,806
2022/04,9214,014,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎ,2739
2022/04,9215,014,ＣａＳｙ,1021
2022/04,9216,011,ビーウィズ,1425
2022/04,9218,014,メンタルヘルステクノロジーズ,859
2022/04,9219,014,ギックス,877
2022/04,9220,012,エフビー介護サービス,1315
2022/04,9221,012,フルハシＥＰＯ,1648
2022/04,9227,,マイクロ波化学,
2022/04,9229,,サンウェルズ,
2022/04,9231,,国際航業,
2022/04,9232,012,パスコ,1381
2022/04,9233,012,アジア航測,704
2022/04,9234,,国際航業ホールディングス,
2022/04,9240,014,デリバリーコンサルティング,795
2022/04,9241,014,フューチャーリンクネットワーク,1273
2022/04,9242,014,メディア総研,1030
2022/04,9244,014,デジタリフト,1325
2022/04,9245,014,リベロ,1820
2022/04,9246,014,プロジェクトカンパニー,3650
2022/04,9247,011,ＴＲＥホールディングス,2085
2022/04,9248,011,人・夢・技術グループ,2148
2022/04,9249,012,日本エコシステム,1696
2022/04,9250,014,ＧＲＣＳ,3980
2022/04,9251,014,ＡＢ＆Ｃｏｍｐａｎｙ,780
2022/04,9252,014,ラストワンマイル,621
2022/04,9253,014,スローガン,1484
2022/04,9254,014,ラバブルマーケティンググループ,1392
2022/04,9256,014,サクシード,1205
2022/04,9258,014,ＣＳ－Ｃ,573
2022/04,9259,014,タカヨシ,1639
2022/04,9260,011,西本Ｗｉｓｍｅｔｔａｃホールデ,2781
2022/04,9262,011,シルバーライフ,1441
2022/04,9263,012,ビジョナリーホールディングス,155
2022/04,9264,012,ポエック,1590
2022/04,9265,012,ヤマシタヘルスケアホールディン,2060
2022/04,9266,,一家ダイニングプロジェクト,
2022/04,9267,011,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅ,3665
2022/04,9268,012,オプティマスグループ,948
2022/04,9270,014,バリュエンスホールディングス,1354
2022/04,9271,014,和心,294
2022/04,9272,014,ブティックス,2376
2022/04,9273,011,コーア商事ホールディングス,867
2022/04,9274,011,ＫＰＰグループホールディングス,296
2022/04,9275,012,ナルミヤ・インターナショナル,891
2022/04,9277,,総合メディカルホールディングス,
2022/04,9278,011,ブックオフグループホールディン,998
2022/04,9279,011,ギフトホールディングス,2342
2022/04,9281,011,タカラレーベン・インフラ投資法,110500
2022/04,9282,011,いちごグリーンインフラ投資法人,71000
2022/04,9283,011,日本再生可能エネルギーインフラ,103800
2022/04,9284,011,カナディアン・ソーラー・インフ,123300
2022/04,9285,011,東京インフラ・エネルギー投資法,95900
2022/04,9286,011,エネクス・インフラ投資法人,91300
2022/04,9287,011,ジャパン・インフラファンド投資,91200
2022/04,9301,011,三菱倉庫,3005
2022/04,9302,011,三井倉庫ホールディングス,2425
2022/04,9303,011,住友倉庫,2184
2022/04,9304,011,渋沢倉庫,2266
2022/04,9305,011,ヤマタネ,1666
2022/04,9306,012,東陽倉庫,308
2022/04,9307,012,杉村倉庫,723
2022/04,9308,012,乾汽船,1671
2022/04,9310,011,日本トランスシティ,594
2022/04,9311,012,アサガミ,4100
2022/04,9312,012,ケイヒン,1419
2022/04,9313,012,丸八倉庫,615
2022/04,9317,,オーナミ,
2022/04,9318,012,アジア開発キャピタル,6
2022/04,9319,011,中央倉庫,958
2022/04,9320,,三和倉庫,
2022/04,9321,,伊藤忠ロジスティクス,
2022/04,9322,012,川西倉庫,1115
2022/04,9324,011,安田倉庫,974
2022/04,9325,011,ファイズホールディングス,728
2022/04,9326,014,関通,770
2022/04,9327,012,イー・ロジット,754
2022/04,9336,,大栄環境,
2022/04,9337,,トリドリ,
2022/04,9338,,ＩＮＦＯＲＩＣＨ,
2022/04,9339,,コーチ・エィ,
2022/04,9340,,アソインターナショナル,
2022/04,9341,,ＧＥＮＯＶＡ,
2022/04,9342,,スマサポ,
2022/04,9343,,アイビス,
2022/04,9344,,アクシスコンサルティング,
2022/04,9345,,ビズメイツ,
2022/04,9346,,ココルポート,
2022/04,9347,,日本管財ホールディングス,
2022/04,9348,,ｉｓｐａｃｅ,
2022/04,9351,011,東洋埠頭,1457
2022/04,9352,,三井埠頭,
2022/04,9353,012,桜島埠頭,1295
2022/04,9355,012,リンコーコーポレーション,1562
2022/04,9358,,宇徳,
2022/04,9360,012,鈴与シンワート,1220
2022/04,9361,012,伏木海陸運送,1340
2022/04,9362,012,兵機海運,1400
2022/04,9363,012,大運,350
2022/04,9364,011,上組,2210
2022/04,9365,012,トレーディア,1257
2022/04,9366,012,サンリツ,780
2022/04,9367,012,大東港運,629
2022/04,9368,012,キムラユニティー,1411
2022/04,9369,012,キユーソー流通システム,1063
2022/04,9370,,郵船ロジスティクス,
2022/04,9373,,ニッコウトラベル,
2022/04,9375,011,近鉄エクスプレス,3105
2022/04,9376,012,ユーラシア旅行社,443
2022/04,9377,012,エージーピー,552
2022/04,9380,012,東海運,298
2022/04,9381,011,エーアイテイー,1576
2022/04,9382,,バンテック,
2022/04,9384,011,内外トランスライン,1870
2022/04,9385,011,ショーエイコーポレーション,588
2022/04,9386,011,日本コンセプト,1366
2022/04,9401,011,ＴＢＳホールディングス,1708
2022/04,9404,011,日本テレビホールディングス,1248
2022/04,9405,011,朝日放送グループホールディング,706
2022/04,9408,012,新潟放送,1193
2022/04,9409,011,テレビ朝日ホールディングス,1485
2022/04,9411,,テレビ東京,
2022/04,9412,011,スカパーＪＳＡＴホールディング,420
2022/04,9413,011,テレビ東京ホールディングス,2033
2022/04,9414,012,日本ＢＳ放送,1022
2022/04,9416,011,ビジョン,1303
2022/04,9417,012,スマートバリュー,608
2022/04,9418,011,ＵＳＥＮ－ＮＥＸＴ　ＨＯＬＤＩ,2142
2022/04,9419,011,ワイヤレスゲート,307
2022/04,9421,012,エヌジェイホールディングス,740
2022/04,9422,011,コネクシオ,1460
2022/04,9423,012,フォーバル・リアルストレート,97
2022/04,9424,011,日本通信,182
2022/04,9425,012,日本テレホン,293
2022/04,9427,,ワイモバイル,
2022/04,9428,012,クロップス,986
2022/04,9429,,日立Ａｓｔｅｍｏアフターマーケ,
2022/04,9430,,ＭＸモバイリング,
2022/04,9431,,ケイディディ,
2022/04,9432,011,日本電信電話,3847
2022/04,9433,011,ＫＤＤＩ,4335
2022/04,9434,011,ソフトバンク,1515
2022/04,9435,011,光通信,15250
2022/04,9436,012,沖縄セルラー電話,4990
2022/04,9437,,ＮＴＴドコモ,
2022/04,9438,011,エムティーアイ,475
2022/04,9439,012,エム・エイチ・グループ,198
2022/04,9441,012,ベルパーク,1890
2022/04,9442,,ジェイサット,
2022/04,9443,,インテック　コミュニケーション,
2022/04,9444,012,トーシンホールディングス,613
2022/04,9445,012,フォーバルテレコム,350
2022/04,9446,012,サカイホールディングス,621
2022/04,9447,,丸紅テレコム,
2022/04,9448,,インボイス,
2022/04,9449,011,ＧＭＯインターネットグループ,2625
2022/04,9450,011,ファイバーゲート,1177
2022/04,9466,012,アイドママーケティングコミュニ,291
2022/04,9467,014,アルファポリス,3325
2022/04,9468,011,ＫＡＤＯＫＡＷＡ,3275
2022/04,9470,011,学研ホールディングス,885
2022/04,9474,011,ゼンリン,944
2022/04,9475,012,昭文社ホールディングス,408
2022/04,9476,012,中央経済社ホールディングス,513
2022/04,9477,,ＫＡＤＯＫＡＷＡ　Ｆｕｔｕｒｅ,
2022/04,9478,012,ＳＥホールディングス・アンド・,220
2022/04,9479,012,インプレスホールディングス,218
2022/04,9501,011,東京電力ホールディングス,448
2022/04,9502,011,中部電力,1312
2022/04,9503,011,関西電力,1140
2022/04,9504,011,中国電力,854
2022/04,9505,011,北陸電力,515
2022/04,9506,011,東北電力,722
2022/04,9507,011,四国電力,746
2022/04,9508,011,九州電力,815
2022/04,9509,011,北海道電力,483
2022/04,9511,011,沖縄電力,1291
2022/04,9513,011,電源開発,1787
2022/04,9514,011,エフオン,548
2022/04,9517,011,イーレックス,1988
2022/04,9519,011,レノバ,1617
2022/04,9522,014,リニューアブル・ジャパン,1336
2022/04,9531,011,東京ガス,2491
2022/04,9532,011,大阪ガス,2345
2022/04,9533,011,東邦瓦斯,3055
2022/04,9534,011,北海道ガス,1509
2022/04,9535,011,広島ガス,324
2022/04,9536,011,西部ガスホールディングス,2129
2022/04,9537,012,北陸瓦斯,2699
2022/04,9539,012,京葉瓦斯,2854
2022/04,9541,,大多喜ガス,
2022/04,9542,,新日本瓦斯,
2022/04,9543,011,静岡ガス,931
2022/04,9544,,東日本ガス,
2022/04,9551,011,メタウォーター,2157
2022/04,9552,,Ｍ＆Ａ総研ホールディングス,
2022/04,9553,,マイクロアド,
2022/04,9554,,ＡＶｉＣ,
2022/04,9556,,ＩＮＴＬＯＯＰ,
2022/04,9557,,エアークローゼット,
2022/04,9558,,ジャパニアス,
2022/04,9560,,プログリット,
2022/04,9561,,グラッドキューブ,
2022/04,9562,,ビジネスコーチ,
2022/04,9563,,Ａｔｌａｓ　Ｔｅｃｈｎｏｌｏｇ,
2022/04,9564,,ＦＣＥ　Ｈｏｌｄｉｎｇｓ,
2022/04,9565,,ウェルプレイド・ライゼスト,
2022/04,9600,011,アイネット,1228
2022/04,9601,011,松竹,13280
2022/04,9602,011,東宝,4830
2022/04,9603,011,エイチ・アイ・エス,2218
2022/04,9605,011,東映,17150
2022/04,9606,,日活,
2022/04,9607,,ＡＯＩ　Ｐｒｏ．,
2022/04,9609,,Ｃ＆Ｉ　Ｈｏｌｄｉｎｇｓ,
2022/04,9610,012,ウィルソン・ラーニング　ワール,177
2022/04,9612,011,ラックランド,2966
2022/04,9613,011,エヌ・ティ・ティ・データ,2403
2022/04,9614,,ベルシステム２４,
